sale_id,sale_date,total_price,quantity,store_location,channel,category
439,2023-02-15 00:00:00,175.25,1,Pärnu,pood,meeste_riided
529,2023-02-15 00:00:00,172.28,2,null,online,laste_riided
292,2023-02-16 00:00:00,1053.99,3,null,online,naiste_riided
297,2023-02-16 00:00:00,308.84,1,Tallinn,pood,naiste_riided
322,2023-02-16 00:00:00,234.91,1,Tallinn,pood,jalanõusid
337,2023-02-16 00:00:00,321.42,2,Tallinn,pood,meeste_riided
356,2023-02-16 00:00:00,130.73,1,Tallinn,pood,laste_riided
474,2023-02-16 00:00:00,35.68,1,null,online,laste_riided
477,2023-02-16 00:00:00,95.76,2,Tallinn,pood,aksessuaarid
500,2023-02-16 00:00:00,312.81,3,Tallinn,pood,laste_riided
506,2023-02-16 00:00:00,95.50,1,Pärnu,pood,naiste_riided
514,2023-02-16 00:00:00,472.47,3,Tallinn,pood,jalanõusid
522,2023-02-16 00:00:00,138.78,2,Tallinn,pood,jalanõusid
273,2023-02-17 00:00:00,184.02,1,null,online,aksessuaarid
274,2023-02-17 00:00:00,49.08,2,Tallinn,pood,laste_riided
277,2023-02-17 00:00:00,98.79,3,Tartu,pood,naiste_riided
314,2023-02-17 00:00:00,147.80,2,Tallinn,pood,laste_riided
358,2023-02-17 00:00:00,318.50,2,Pärnu,pood,meeste_riided
371,2023-02-17 00:00:00,112.68,1,Tallinn,pood,laste_riided
399,2023-02-17 00:00:00,519.38,2,Tallinn,pood,meeste_riided
403,2023-02-17 00:00:00,410.00,2,Tartu,pood,meeste_riided
412,2023-02-17 00:00:00,258.91,1,Pärnu,pood,meeste_riided
435,2023-02-17 00:00:00,210.46,2,Tartu,pood,laste_riided
460,2023-02-17 00:00:00,204.87,1,Tallinn,pood,aksessuaarid
473,2023-02-17 00:00:00,421.92,3,Pärnu,pood,laste_riided
493,2023-02-17 00:00:00,158.94,1,null,online,jalanõusid
508,2023-02-17 00:00:00,127.90,2,Tallinn,pood,jalanõusid
266,2023-02-18 00:00:00,603.94,2,null,online,naiste_riided
343,2023-02-18 00:00:00,52.04,1,Tallinn,pood,laste_riided
354,2023-02-18 00:00:00,86.46,1,Tallinn,pood,laste_riided
406,2023-02-18 00:00:00,585.22,2,Tartu,pood,jalanõusid
427,2023-02-18 00:00:00,53.58,2,Tallinn,pood,aksessuaarid
443,2023-02-18 00:00:00,436.84,2,Tallinn,pood,meeste_riided
446,2023-02-18 00:00:00,205.89,1,null,online,aksessuaarid
453,2023-02-18 00:00:00,157.49,1,Tallinn,pood,jalanõusid
456,2023-02-18 00:00:00,153.40,2,null,online,naiste_riided
458,2023-02-18 00:00:00,93.13,1,Tartu,pood,aksessuaarid
510,2023-02-18 00:00:00,127.92,3,null,online,naiste_riided
289,2023-02-19 00:00:00,495.04,2,Tallinn,pood,naiste_riided
331,2023-02-19 00:00:00,1015.29,3,Tartu,pood,meeste_riided
365,2023-02-19 00:00:00,1792.05,5,Pärnu,pood,jalanõusid
457,2023-02-19 00:00:00,823.11,3,Tallinn,pood,naiste_riided
459,2023-02-19 00:00:00,320.13,3,null,online,aksessuaarid
462,2023-02-19 00:00:00,1093.28,4,Tartu,pood,jalanõusid
464,2023-02-19 00:00:00,1015.29,3,Pärnu,pood,meeste_riided
467,2023-02-19 00:00:00,86.46,1,null,online,laste_riided
502,2023-02-19 00:00:00,421.74,2,Tallinn,pood,meeste_riided
507,2023-02-19 00:00:00,24.54,1,Tartu,pood,laste_riided
519,2023-02-19 00:00:00,873.68,4,Tallinn,pood,meeste_riided
315,2023-02-20 00:00:00,155.20,2,Tallinn,pood,meeste_riided
352,2023-02-20 00:00:00,921.81,3,Tallinn,pood,jalanõusid
366,2023-02-20 00:00:00,350.50,2,Pärnu,pood,meeste_riided
374,2023-02-20 00:00:00,98.68,1,null,online,laste_riided
402,2023-02-20 00:00:00,213.64,2,Tartu,pood,laste_riided
417,2023-02-20 00:00:00,283.24,2,null,online,laste_riided
433,2023-02-20 00:00:00,327.07,1,Tallinn,pood,meeste_riided
484,2023-02-20 00:00:00,823.11,3,Tartu,pood,naiste_riided
513,2023-02-20 00:00:00,149.47,1,Tallinn,pood,aksessuaarid
517,2023-02-20 00:00:00,186.77,1,Pärnu,pood,aksessuaarid
534,2023-02-20 00:00:00,514.78,2,Tallinn,pood,naiste_riided
268,2023-02-21 00:00:00,51.58,1,Tartu,pood,laste_riided
320,2023-02-21 00:00:00,218.84,2,Tallinn,pood,aksessuaarid
323,2023-02-21 00:00:00,183.31,1,Tartu,pood,aksessuaarid
330,2023-02-21 00:00:00,695.68,2,Pärnu,pood,meeste_riided
362,2023-02-21 00:00:00,48.85,1,Pärnu,pood,meeste_riided
378,2023-02-21 00:00:00,344.40,3,Tartu,pood,laste_riided
379,2023-02-21 00:00:00,172.28,2,Tallinn,pood,laste_riided
478,2023-02-21 00:00:00,86.14,1,Tallinn,pood,laste_riided
482,2023-02-21 00:00:00,583.44,2,null,online,jalanõusid
272,2023-02-22 00:00:00,312.26,2,null,online,aksessuaarid
307,2023-02-22 00:00:00,210.87,1,Tallinn,pood,meeste_riided
317,2023-02-22 00:00:00,221.89,1,null,online,naiste_riided
332,2023-02-22 00:00:00,151.45,1,null,online,laste_riided
345,2023-02-22 00:00:00,442.84,2,null,online,jalanõusid
400,2023-02-22 00:00:00,82.15,1,Tallinn,pood,meeste_riided
411,2023-02-22 00:00:00,213.38,2,Tartu,pood,meeste_riided
422,2023-02-22 00:00:00,564.20,4,Tallinn,pood,jalanõusid
424,2023-02-22 00:00:00,168.82,1,Tallinn,pood,laste_riided
429,2023-02-22 00:00:00,727.29,3,Tallinn,pood,meeste_riided
515,2023-02-22 00:00:00,838.29,3,Tallinn,pood,meeste_riided
280,2023-02-23 00:00:00,49.11,3,Tallinn,pood,aksessuaarid
351,2023-02-23 00:00:00,35.68,1,null,online,laste_riided
380,2023-02-23 00:00:00,303.78,3,null,online,laste_riided
397,2023-02-23 00:00:00,62.56,1,Pärnu,pood,aksessuaarid
419,2023-02-23 00:00:00,329.99,1,Tallinn,pood,jalanõusid
436,2023-02-23 00:00:00,114.16,2,Tartu,pood,aksessuaarid
470,2023-02-23 00:00:00,125.52,1,Tallinn,pood,meeste_riided
480,2023-02-23 00:00:00,72.73,1,Pärnu,pood,naiste_riided
511,2023-02-23 00:00:00,41.63,1,null,online,naiste_riided
524,2023-02-23 00:00:00,54.95,1,Pärnu,pood,laste_riided
533,2023-02-23 00:00:00,111.26,1,Tallinn,pood,naiste_riided
539,2023-02-23 00:00:00,77.60,1,null,online,meeste_riided
264,2023-02-24 00:00:00,155.84,1,Tartu,pood,aksessuaarid
270,2023-02-24 00:00:00,763.24,4,null,online,jalanõusid
306,2023-02-24 00:00:00,346.70,1,Tartu,pood,naiste_riided
308,2023-02-24 00:00:00,47.07,1,null,online,aksessuaarid
369,2023-02-24 00:00:00,30.05,1,Tallinn,pood,laste_riided
376,2023-02-24 00:00:00,152.13,1,Pärnu,pood,meeste_riided
408,2023-02-24 00:00:00,120.17,1,Tallinn,pood,jalanõusid
434,2023-02-24 00:00:00,271.35,1,Tallinn,pood,jalanõusid
442,2023-02-24 00:00:00,60.37,1,null,online,naiste_riided
447,2023-02-24 00:00:00,1249.64,4,Tallinn,pood,meeste_riided
269,2023-02-25 00:00:00,53.99,1,Tallinn,pood,laste_riided
281,2023-02-25 00:00:00,57.08,1,Tartu,pood,aksessuaarid
293,2023-02-25 00:00:00,265.20,1,Tallinn,pood,naiste_riided
298,2023-02-25 00:00:00,504.66,2,null,online,naiste_riided
347,2023-02-25 00:00:00,292.72,4,null,online,jalanõusid
438,2023-02-25 00:00:00,218.19,3,Pärnu,pood,naiste_riided
468,2023-02-25 00:00:00,175.25,1,Tallinn,pood,meeste_riided
475,2023-02-25 00:00:00,169.08,2,Tallinn,pood,jalanõusid
495,2023-02-25 00:00:00,134.94,1,Tallinn,pood,aksessuaarid
498,2023-02-25 00:00:00,65.52,1,Tallinn,pood,jalanõusid
536,2023-02-25 00:00:00,24.67,1,Tartu,pood,laste_riided
278,2023-02-26 00:00:00,498.81,3,Tallinn,pood,naiste_riided
279,2023-02-26 00:00:00,315.27,3,null,online,meeste_riided
319,2023-02-26 00:00:00,243.02,2,Tallinn,pood,jalanõusid
386,2023-02-26 00:00:00,108.09,1,Tallinn,pood,naiste_riided
455,2023-02-26 00:00:00,437.98,2,Tallinn,pood,naiste_riided
491,2023-02-26 00:00:00,151.08,1,Tartu,pood,meeste_riided
512,2023-02-26 00:00:00,232.61,1,null,online,jalanõusid
526,2023-02-26 00:00:00,188.28,4,Tallinn,pood,aksessuaarid
290,2023-02-27 00:00:00,436.84,2,Tartu,pood,meeste_riided
321,2023-02-27 00:00:00,262.40,4,null,online,aksessuaarid
327,2023-02-27 00:00:00,229.60,2,null,online,laste_riided
381,2023-02-27 00:00:00,160.71,1,null,online,meeste_riided
415,2023-02-27 00:00:00,51.58,1,null,online,laste_riided
479,2023-02-27 00:00:00,526.45,5,Tallinn,pood,laste_riided
486,2023-02-27 00:00:00,211.35,1,Tallinn,pood,naiste_riided
492,2023-02-27 00:00:00,659.98,2,Tallinn,pood,jalanõusid
494,2023-02-27 00:00:00,1458.60,5,Tartu,pood,jalanõusid
333,2023-02-28 00:00:00,336.68,2,null,online,naiste_riided
335,2023-02-28 00:00:00,51.50,1,null,online,laste_riided
336,2023-02-28 00:00:00,560.04,2,Tallinn,pood,naiste_riided
344,2023-02-28 00:00:00,304.26,2,null,online,meeste_riided
392,2023-02-28 00:00:00,106.21,1,Tallinn,pood,laste_riided
428,2023-02-28 00:00:00,120.59,1,null,online,meeste_riided
444,2023-02-28 00:00:00,935.80,5,null,online,jalanõusid
445,2023-02-28 00:00:00,94.25,1,Pärnu,pood,laste_riided
463,2023-02-28 00:00:00,207.23,1,Tartu,pood,jalanõusid
465,2023-02-28 00:00:00,329.99,1,null,online,jalanõusid
489,2023-02-28 00:00:00,139.74,1,Tallinn,pood,naiste_riided
501,2023-02-28 00:00:00,1006.08,4,null,online,jalanõusid
505,2023-02-28 00:00:00,124.35,1,null,online,meeste_riided
535,2023-02-28 00:00:00,212.42,2,null,online,laste_riided
573,2023-03-01 00:00:00,564.20,4,Tartu,pood,jalanõusid
612,2023-03-01 00:00:00,107.04,3,Tartu,pood,laste_riided
618,2023-03-01 00:00:00,173.60,2,Tartu,pood,naiste_riided
682,2023-03-01 00:00:00,127.38,1,Tartu,pood,meeste_riided
768,2023-03-01 00:00:00,285.14,2,Tallinn,pood,meeste_riided
804,2023-03-01 00:00:00,475.53,3,Tallinn,pood,naiste_riided
863,2023-03-01 00:00:00,270.99,1,Tartu,pood,meeste_riided
541,2023-03-02 00:00:00,338.43,1,Tartu,pood,meeste_riided
568,2023-03-02 00:00:00,438.38,2,Tallinn,pood,naiste_riided
608,2023-03-02 00:00:00,218.84,2,Tallinn,pood,aksessuaarid
634,2023-03-02 00:00:00,194.57,1,Pärnu,pood,aksessuaarid
643,2023-03-02 00:00:00,210.76,1,Tallinn,pood,naiste_riided
689,2023-03-02 00:00:00,24.67,1,Tallinn,pood,laste_riided
783,2023-03-02 00:00:00,-218.84,2,null,online,aksessuaarid
797,2023-03-02 00:00:00,82.15,1,Pärnu,pood,meeste_riided
812,2023-03-02 00:00:00,209.05,1,Tallinn,pood,naiste_riided
876,2023-03-02 00:00:00,332.55,1,Tallinn,pood,meeste_riided
551,2023-03-03 00:00:00,546.64,2,null,online,jalanõusid
567,2023-03-03 00:00:00,163.53,1,null,online,meeste_riided
626,2023-03-03 00:00:00,193.00,2,Tallinn,pood,meeste_riided
652,2023-03-03 00:00:00,436.50,3,null,online,jalanõusid
655,2023-03-03 00:00:00,213.64,2,Tallinn,pood,laste_riided
700,2023-03-03 00:00:00,188.50,2,Tallinn,pood,laste_riided
731,2023-03-03 00:00:00,-190.78,2,Pärnu,pood,aksessuaarid
796,2023-03-03 00:00:00,46.90,2,Tallinn,pood,aksessuaarid
869,2023-03-03 00:00:00,125.98,1,Tartu,pood,naiste_riided
581,2023-03-04 00:00:00,66.12,3,null,online,aksessuaarid
592,2023-03-04 00:00:00,72.73,1,Tallinn,pood,naiste_riided
614,2023-03-04 00:00:00,374.54,1,Pärnu,pood,meeste_riided
671,2023-03-04 00:00:00,152.85,1,Pärnu,pood,laste_riided
695,2023-03-04 00:00:00,431.16,2,Tallinn,pood,aksessuaarid
754,2023-03-04 00:00:00,500.34,2,Tallinn,pood,naiste_riided
819,2023-03-04 00:00:00,134.94,1,Tallinn,pood,aksessuaarid
622,2023-03-05 00:00:00,374.32,2,Pärnu,pood,jalanõusid
633,2023-03-05 00:00:00,337.64,2,Tallinn,pood,laste_riided
683,2023-03-05 00:00:00,374.54,1,null,online,meeste_riided
690,2023-03-05 00:00:00,46.90,2,null,online,aksessuaarid
717,2023-03-05 00:00:00,120.74,2,Pärnu,pood,naiste_riided
738,2023-03-05 00:00:00,278.59,1,Tallinn,pood,meeste_riided
742,2023-03-05 00:00:00,194.57,1,Tallinn,pood,aksessuaarid
765,2023-03-05 00:00:00,290.55,1,Tartu,pood,naiste_riided
776,2023-03-05 00:00:00,218.42,1,null,online,meeste_riided
821,2023-03-05 00:00:00,82.15,1,null,online,meeste_riided
840,2023-03-05 00:00:00,73.90,1,Tallinn,pood,laste_riided
553,2023-03-06 00:00:00,305.70,2,Tallinn,pood,laste_riided
609,2023-03-06 00:00:00,787.64,4,null,online,meeste_riided
623,2023-03-06 00:00:00,611.01,3,Tallinn,pood,meeste_riided
658,2023-03-06 00:00:00,228.81,1,Tallinn,pood,jalanõusid
659,2023-03-06 00:00:00,361.77,3,Tallinn,pood,meeste_riided
679,2023-03-06 00:00:00,926.52,3,Tallinn,pood,naiste_riided
681,2023-03-06 00:00:00,713.13,3,null,online,naiste_riided
698,2023-03-06 00:00:00,227.72,2,Tallinn,pood,aksessuaarid
702,2023-03-06 00:00:00,-16.37,1,null,online,aksessuaarid
704,2023-03-06 00:00:00,72.73,1,Pärnu,pood,naiste_riided
829,2023-03-06 00:00:00,562.38,2,Tallinn,pood,meeste_riided
835,2023-03-06 00:00:00,77.40,2,Tallinn,pood,laste_riided
848,2023-03-06 00:00:00,109.62,1,Tallinn,pood,naiste_riided
868,2023-03-06 00:00:00,74.70,1,Tallinn,pood,jalanõusid
873,2023-03-06 00:00:00,648.76,2,Tallinn,pood,jalanõusid
557,2023-03-07 00:00:00,234.99,1,null,online,naiste_riided
570,2023-03-07 00:00:00,53.01,1,null,online,meeste_riided
579,2023-03-07 00:00:00,153.11,1,Tartu,pood,aksessuaarid
595,2023-03-07 00:00:00,183.40,1,Pärnu,pood,aksessuaarid
649,2023-03-07 00:00:00,332.54,2,Tallinn,pood,naiste_riided
657,2023-03-07 00:00:00,122.45,1,Pärnu,pood,naiste_riided
662,2023-03-07 00:00:00,260.72,2,null,online,naiste_riided
672,2023-03-07 00:00:00,160.21,1,null,online,meeste_riided
716,2023-03-07 00:00:00,1123.62,3,null,online,meeste_riided
725,2023-03-07 00:00:00,824.34,3,null,online,meeste_riided
775,2023-03-07 00:00:00,225.36,2,Tallinn,pood,laste_riided
547,2023-03-08 00:00:00,614.54,2,Tallinn,pood,jalanõusid
554,2023-03-08 00:00:00,48.85,1,Tallinn,pood,meeste_riided
606,2023-03-08 00:00:00,50.77,1,Tallinn,pood,naiste_riided
680,2023-03-08 00:00:00,338.43,1,Tallinn,pood,meeste_riided
701,2023-03-08 00:00:00,820.00,4,null,online,meeste_riided
713,2023-03-08 00:00:00,96.11,1,Pärnu,pood,jalanõusid
735,2023-03-08 00:00:00,113.86,1,null,online,aksessuaarid
758,2023-03-08 00:00:00,-199.14,2,Tallinn,pood,laste_riided
824,2023-03-08 00:00:00,259.23,1,Tallinn,pood,meeste_riided
855,2023-03-08 00:00:00,234.79,1,Tartu,pood,meeste_riided
861,2023-03-08 00:00:00,178.58,2,Tallinn,pood,meeste_riided
569,2023-03-09 00:00:00,-469.98,2,Tartu,pood,naiste_riided
576,2023-03-09 00:00:00,51.50,1,Tartu,pood,laste_riided
582,2023-03-09 00:00:00,603.94,2,null,online,naiste_riided
587,2023-03-09 00:00:00,250.20,4,Tallinn,pood,jalanõusid
593,2023-03-09 00:00:00,409.74,2,Pärnu,pood,aksessuaarid
610,2023-03-09 00:00:00,168.82,1,null,online,laste_riided
711,2023-03-09 00:00:00,307.27,1,null,online,jalanõusid
747,2023-03-09 00:00:00,201.86,1,Tallinn,pood,meeste_riided
771,2023-03-09 00:00:00,205.89,1,null,online,aksessuaarid
773,2023-03-09 00:00:00,319.42,1,Tallinn,pood,naiste_riided
820,2023-03-09 00:00:00,47.36,2,Tallinn,pood,laste_riided
836,2023-03-09 00:00:00,809.55,3,Tartu,pood,meeste_riided
860,2023-03-09 00:00:00,49.34,2,Tartu,pood,laste_riided
544,2023-03-10 00:00:00,51.50,1,null,online,laste_riided
603,2023-03-10 00:00:00,94.76,2,Tallinn,pood,laste_riided
705,2023-03-10 00:00:00,351.33,1,null,online,naiste_riided
746,2023-03-10 00:00:00,549.74,2,Tartu,pood,jalanõusid
748,2023-03-10 00:00:00,112.68,1,null,online,laste_riided
749,2023-03-10 00:00:00,163.64,1,Pärnu,pood,jalanõusid
841,2023-03-10 00:00:00,279.43,1,null,online,meeste_riided
846,2023-03-10 00:00:00,213.42,2,Pärnu,pood,aksessuaarid
881,2023-03-10 00:00:00,530.40,2,null,online,naiste_riided
882,2023-03-10 00:00:00,24.67,1,null,online,laste_riided
543,2023-03-11 00:00:00,322.08,3,Tartu,pood,laste_riided
559,2023-03-11 00:00:00,110.53,1,Tallinn,pood,meeste_riided
562,2023-03-11 00:00:00,134.58,1,null,online,meeste_riided
712,2023-03-11 00:00:00,615.66,2,Tallinn,pood,naiste_riided
720,2023-03-11 00:00:00,592.80,2,null,online,naiste_riided
770,2023-03-11 00:00:00,44.08,2,null,online,aksessuaarid
788,2023-03-11 00:00:00,614.61,3,Tallinn,pood,aksessuaarid
811,2023-03-11 00:00:00,112.68,1,null,online,laste_riided
814,2023-03-11 00:00:00,740.91,3,Pärnu,pood,meeste_riided
845,2023-03-11 00:00:00,106.02,2,null,online,meeste_riided
865,2023-03-11 00:00:00,658.14,3,Tallinn,pood,aksessuaarid
615,2023-03-12 00:00:00,106.02,2,Tartu,pood,meeste_riided
627,2023-03-12 00:00:00,422.05,5,null,online,jalanõusid
628,2023-03-12 00:00:00,109.62,1,null,online,naiste_riided
656,2023-03-12 00:00:00,106.48,4,Tartu,pood,laste_riided
663,2023-03-12 00:00:00,1093.28,4,Pärnu,pood,jalanõusid
703,2023-03-12 00:00:00,374.54,1,Tallinn,pood,meeste_riided
709,2023-03-12 00:00:00,1173.95,5,Tallinn,pood,meeste_riided
715,2023-03-12 00:00:00,593.16,2,Tartu,pood,meeste_riided
734,2023-03-12 00:00:00,116.98,2,Tartu,pood,jalanõusid
816,2023-03-12 00:00:00,172.28,2,null,online,laste_riided
571,2023-03-13 00:00:00,88.44,3,Tallinn,pood,aksessuaarid
589,2023-03-13 00:00:00,65.60,1,Tallinn,pood,aksessuaarid
591,2023-03-13 00:00:00,51.50,1,Tartu,pood,laste_riided
617,2023-03-13 00:00:00,1484.20,4,Tartu,pood,jalanõusid
635,2023-03-13 00:00:00,130.36,1,Pärnu,pood,naiste_riided
641,2023-03-13 00:00:00,476.82,3,null,online,jalanõusid
678,2023-03-13 00:00:00,166.27,1,null,online,naiste_riided
757,2023-03-13 00:00:00,210.87,1,Tallinn,pood,meeste_riided
780,2023-03-13 00:00:00,81.48,1,Tallinn,pood,jalanõusid
847,2023-03-13 00:00:00,120.17,1,Tallinn,pood,jalanõusid
853,2023-03-13 00:00:00,264.24,3,Tallinn,pood,laste_riided
870,2023-03-13 00:00:00,127.92,3,Pärnu,pood,naiste_riided
611,2023-03-14 00:00:00,260.00,4,Tallinn,pood,jalanõusid
646,2023-03-14 00:00:00,273.06,1,Tallinn,pood,jalanõusid
650,2023-03-14 00:00:00,93.70,1,Tartu,pood,meeste_riided
666,2023-03-14 00:00:00,603.94,2,Tallinn,pood,naiste_riided
706,2023-03-14 00:00:00,191.85,3,Tallinn,pood,jalanõusid
722,2023-03-14 00:00:00,339.21,1,Tallinn,pood,jalanõusid
726,2023-03-14 00:00:00,51.50,1,null,online,laste_riided
728,2023-03-14 00:00:00,296.40,1,null,online,naiste_riided
729,2023-03-14 00:00:00,244.90,2,Tallinn,pood,naiste_riided
795,2023-03-14 00:00:00,339.21,1,Tartu,pood,jalanõusid
808,2023-03-14 00:00:00,270.69,1,Tallinn,pood,jalanõusid
878,2023-03-14 00:00:00,334.46,2,null,online,laste_riided
563,2023-03-15 00:00:00,230.06,1,null,online,meeste_riided
694,2023-03-15 00:00:00,401.54,2,Pärnu,pood,naiste_riided
724,2023-03-15 00:00:00,95.76,2,null,online,aksessuaarid
744,2023-03-15 00:00:00,703.24,2,null,online,meeste_riided
756,2023-03-15 00:00:00,-95.39,1,Tallinn,pood,aksessuaarid
779,2023-03-15 00:00:00,210.87,1,Tartu,pood,meeste_riided
791,2023-03-15 00:00:00,-259.69,1,Tartu,pood,meeste_riided
806,2023-03-15 00:00:00,350.19,1,Pärnu,pood,jalanõusid
828,2023-03-15 00:00:00,252.10,1,Tallinn,pood,jalanõusid
838,2023-03-15 00:00:00,234.91,1,Tallinn,pood,jalanõusid
590,2023-03-16 00:00:00,318.50,2,Tallinn,pood,meeste_riided
605,2023-03-16 00:00:00,392.19,3,null,online,laste_riided
636,2023-03-16 00:00:00,388.90,5,Tallinn,pood,laste_riided
640,2023-03-16 00:00:00,252.10,1,Tallinn,pood,jalanõusid
645,2023-03-16 00:00:00,639.96,2,null,online,jalanõusid
651,2023-03-16 00:00:00,147.80,2,Tallinn,pood,laste_riided
668,2023-03-16 00:00:00,150.11,1,null,online,naiste_riided
732,2023-03-16 00:00:00,233.74,2,null,online,jalanõusid
741,2023-03-16 00:00:00,812.07,3,null,online,jalanõusid
759,2023-03-16 00:00:00,1484.20,4,null,online,jalanõusid
774,2023-03-16 00:00:00,493.40,5,Tallinn,pood,laste_riided
785,2023-03-16 00:00:00,186.77,1,Tartu,pood,aksessuaarid
798,2023-03-16 00:00:00,127.90,2,Tallinn,pood,jalanõusid
839,2023-03-16 00:00:00,116.20,1,Pärnu,pood,meeste_riided
856,2023-03-16 00:00:00,190.81,1,Tallinn,pood,jalanõusid
875,2023-03-16 00:00:00,422.70,2,Tartu,pood,naiste_riided
552,2023-03-17 00:00:00,368.04,2,Tallinn,pood,aksessuaarid
727,2023-03-17 00:00:00,153.62,1,Tallinn,pood,jalanõusid
743,2023-03-17 00:00:00,100.57,1,Tallinn,pood,laste_riided
786,2023-03-17 00:00:00,66.21,1,Tartu,pood,laste_riided
801,2023-03-17 00:00:00,128.37,1,null,online,laste_riided
818,2023-03-17 00:00:00,83.26,2,null,online,naiste_riided
859,2023-03-17 00:00:00,132.30,1,Tartu,pood,jalanõusid
866,2023-03-17 00:00:00,65.60,1,Tallinn,pood,aksessuaarid
874,2023-03-17 00:00:00,981.21,3,Tallinn,pood,meeste_riided
599,2023-03-18 00:00:00,109.62,2,Tallinn,pood,laste_riided
619,2023-03-18 00:00:00,47.36,2,null,online,laste_riided
667,2023-03-18 00:00:00,65.60,1,Pärnu,pood,aksessuaarid
684,2023-03-18 00:00:00,49.11,3,Tartu,pood,aksessuaarid
730,2023-03-18 00:00:00,54.95,1,null,online,laste_riided
739,2023-03-18 00:00:00,198.29,1,Tartu,pood,meeste_riided
751,2023-03-18 00:00:00,440.08,4,Tartu,pood,naiste_riided
764,2023-03-18 00:00:00,224.43,3,Tallinn,pood,aksessuaarid
787,2023-03-18 00:00:00,286.84,2,Tallinn,pood,meeste_riided
817,2023-03-18 00:00:00,241.18,2,Tallinn,pood,meeste_riided
837,2023-03-18 00:00:00,48.85,1,null,online,meeste_riided
877,2023-03-18 00:00:00,156.13,1,null,online,aksessuaarid
598,2023-03-19 00:00:00,227.72,2,Tallinn,pood,aksessuaarid
616,2023-03-19 00:00:00,125.52,1,Tartu,pood,meeste_riided
661,2023-03-19 00:00:00,151.45,1,Tallinn,pood,laste_riided
676,2023-03-19 00:00:00,63.30,2,Tallinn,pood,laste_riided
677,2023-03-19 00:00:00,32.93,1,null,online,naiste_riided
733,2023-03-19 00:00:00,282.95,1,Pärnu,pood,naiste_riided
736,2023-03-19 00:00:00,350.19,1,null,online,jalanõusid
755,2023-03-19 00:00:00,259.23,1,Tallinn,pood,meeste_riided
763,2023-03-19 00:00:00,48.58,1,Tallinn,pood,laste_riided
807,2023-03-19 00:00:00,60.10,2,Tartu,pood,laste_riided
585,2023-03-20 00:00:00,153.11,1,Tartu,pood,aksessuaarid
766,2023-03-20 00:00:00,100.40,1,Tallinn,pood,laste_riided
789,2023-03-20 00:00:00,188.91,1,Tartu,pood,aksessuaarid
799,2023-03-20 00:00:00,203.67,1,Tallinn,pood,meeste_riided
825,2023-03-20 00:00:00,368.30,2,Tartu,pood,aksessuaarid
833,2023-03-20 00:00:00,100.93,1,Tallinn,pood,meeste_riided
872,2023-03-20 00:00:00,291.36,1,null,online,naiste_riided
879,2023-03-20 00:00:00,221.70,3,Tartu,pood,laste_riided
546,2023-03-21 00:00:00,448.38,2,null,online,naiste_riided
556,2023-03-21 00:00:00,240.34,2,null,online,jalanõusid
558,2023-03-21 00:00:00,143.64,3,null,online,aksessuaarid
561,2023-03-21 00:00:00,274.78,1,Tallinn,pood,meeste_riided
566,2023-03-21 00:00:00,66.21,1,Tallinn,pood,laste_riided
665,2023-03-21 00:00:00,296.40,1,Tallinn,pood,naiste_riided
674,2023-03-21 00:00:00,541.98,2,Tartu,pood,meeste_riided
696,2023-03-21 00:00:00,132.30,1,Tallinn,pood,jalanõusid
718,2023-03-21 00:00:00,304.14,1,null,online,naiste_riided
